,Content ID,,Datetime,Content Type,Category,Sentiment,Score,Reaction Type
11134,57528f91-7b0d-4120-acaf-82ee87f6df7d,,11/10/20 0:50,video,education,positive,70,cherish
11135,a82b8250-08aa-47a5-97c4-19f30f236179,,10/11/20 15:32,audio,culture,positive,30,interested
11136,a82b8250-08aa-47a5-97c4-19f30f236179,,20/9/20 17:35,audio,culture,positive,60,heart
11137,a82b8250-08aa-47a5-97c4-19f30f236179,,27/6/20 13:33,audio,culture,neutral,35,peeking
11138,a82b8250-08aa-47a5-97c4-19f30f236179,,25/7/20 9:43,audio,culture,positive,30,interested
11139,a82b8250-08aa-47a5-97c4-19f30f236179,,16/5/21 18:23,audio,culture,positive,45,intrigued
11140,a82b8250-08aa-47a5-97c4-19f30f236179,,12/3/21 7:14,audio,culture,positive,70,cherish
11141,a82b8250-08aa-47a5-97c4-19f30f236179,,15/3/21 12:37,audio,culture,negative,15,scared
11142,a82b8250-08aa-47a5-97c4-19f30f236179,,23/10/20 8:31,audio,culture,negative,15,scared
11143,a82b8250-08aa-47a5-97c4-19f30f236179,,1/6/21 8:40 AM,audio,culture,positive,70,cherish
11144,a82b8250-08aa-47a5-97c4-19f30f236179,,20/9/20 7:21,audio,culture,positive,30,interested
11145,a82b8250-08aa-47a5-97c4-19f30f236179,,4/8/20 0:47,audio,culture,positive,70,cherish
11146,a82b8250-08aa-47a5-97c4-19f30f236179,,13/8/20 5:28,audio,culture,positive,30,interested
11147,a82b8250-08aa-47a5-97c4-19f30f236179,,27/11/20 13:05,audio,culture,positive,70,cherish
11148,a82b8250-08aa-47a5-97c4-19f30f236179,,27/8/20 6:52,audio,culture,positive,70,cherish
11149,a82b8250-08aa-47a5-97c4-19f30f236179,,29/3/21 18:07,audio,culture,neutral,20,indifferent
11150,a82b8250-08aa-47a5-97c4-19f30f236179,,10/8/20 23:24,audio,culture,neutral,20,indifferent
11151,a82b8250-08aa-47a5-97c4-19f30f236179,,26/9/20 2:33,audio,culture,neutral,35,peeking
11152,a82b8250-08aa-47a5-97c4-19f30f236179,,6/11/20 10:51,audio,culture,positive,75,super love
11153,a82b8250-08aa-47a5-97c4-19f30f236179,,11/8/20 0:53,audio,culture,negative,5,hate
11154,a82b8250-08aa-47a5-97c4-19f30f236179,,3/1/21 16:01,audio,culture,neutral,35,peeking
11155,a82b8250-08aa-47a5-97c4-19f30f236179,,30/3/21 0:01,audio,culture,negative,12,worried
11156,a82b8250-08aa-47a5-97c4-19f30f236179,,18/7/20 14:28,audio,culture,negative,12,worried
11157,a82b8250-08aa-47a5-97c4-19f30f236179,,8/5/21 18:39,audio,culture,negative,0,disgust
11158,a82b8250-08aa-47a5-97c4-19f30f236179,,4/12/20 18:08,audio,culture,positive,75,super love
11159,a82b8250-08aa-47a5-97c4-19f30f236179,,14/11/20 2:20,audio,culture,positive,75,super love
11160,a82b8250-08aa-47a5-97c4-19f30f236179,,19/7/20 22:30,audio,culture,positive,65,love
11161,a82b8250-08aa-47a5-97c4-19f30f236179,,14/6/21 8:49,audio,culture,positive,45,intrigued
11162,a82b8250-08aa-47a5-97c4-19f30f236179,,20/4/21 22:24,audio,culture,positive,50,like
11163,a82b8250-08aa-47a5-97c4-19f30f236179,,31/3/21 3:04,audio,culture,positive,45,intrigued
11164,a82b8250-08aa-47a5-97c4-19f30f236179,,14/4/21 2:11,audio,culture,positive,50,like
11165,a82b8250-08aa-47a5-97c4-19f30f236179,,23/4/21 18:05,audio,culture,neutral,35,peeking
11166,a82b8250-08aa-47a5-97c4-19f30f236179,,4/10/20 13:21,audio,culture,positive,60,heart
11167,a82b8250-08aa-47a5-97c4-19f30f236179,,31/7/20 23:19,audio,culture,positive,50,like
11168,a82b8250-08aa-47a5-97c4-19f30f236179,,13/6/21 14:30,audio,culture,negative,0,disgust
11169,a82b8250-08aa-47a5-97c4-19f30f236179,,7/12/20 23:54,audio,culture,positive,70,cherish
11170,a82b8250-08aa-47a5-97c4-19f30f236179,,24/12/20 11:16,audio,culture,positive,75,super love
11171,a82b8250-08aa-47a5-97c4-19f30f236179,,22/1/21 4:13,audio,culture,negative,12,worried
11172,a82b8250-08aa-47a5-97c4-19f30f236179,,6/7/20 2:56,audio,culture,positive,70,want
11173,a82b8250-08aa-47a5-97c4-19f30f236179,,24/8/20 4:57,audio,culture,neutral,20,indifferent
11174,a82b8250-08aa-47a5-97c4-19f30f236179,,10/3/21 11:45,audio,culture,negative,15,scared
11175,a82b8250-08aa-47a5-97c4-19f30f236179,,29/1/21 17:33,audio,culture,neutral,35,peeking
11176,4e7535a7-4547-4da5-952e-607442ebed79,,5/12/20 14:40,GIF,dogs,positive,65,love
11177,4e7535a7-4547-4da5-952e-607442ebed79,,13/5/21 17:51,GIF,dogs,positive,70,want
11178,4e7535a7-4547-4da5-952e-607442ebed79,,20/1/21 2:22,GIF,dogs,positive,30,interested
11179,4e7535a7-4547-4da5-952e-607442ebed79,,31/10/20 22:47,GIF,dogs,neutral,20,indifferent
11180,4e7535a7-4547-4da5-952e-607442ebed79,,1/1/21 6:33 AM,GIF,dogs,positive,60,heart
11181,4e7535a7-4547-4da5-952e-607442ebed79,,19/11/20 5:31,GIF,dogs,neutral,20,indifferent
11182,4e7535a7-4547-4da5-952e-607442ebed79,,27/8/20 2:50,GIF,dogs,negative,12,worried
11183,4e7535a7-4547-4da5-952e-607442ebed79,,23/11/20 15:48,GIF,dogs,positive,50,like
11184,4e7535a7-4547-4da5-952e-607442ebed79,,11/12/20 11:24,GIF,dogs,positive,70,cherish
11185,4e7535a7-4547-4da5-952e-607442ebed79,,1/8/20 16:23,GIF,dogs,negative,10,dislike
11186,4e7535a7-4547-4da5-952e-607442ebed79,,4/1/21 6:58,GIF,dogs,positive,72,adore
11187,4e7535a7-4547-4da5-952e-607442ebed79,,22/5/21 23:28,GIF,dogs,positive,70,cherish
11188,4e7535a7-4547-4da5-952e-607442ebed79,,28/10/20 18:45,GIF,dogs,negative,5,hate
11189,4e7535a7-4547-4da5-952e-607442ebed79,,10/8/20 18:01,GIF,dogs,negative,15,scared
11190,4e7535a7-4547-4da5-952e-607442ebed79,,31/10/20 18:16,GIF,dogs,neutral,35,peeking
11191,4e7535a7-4547-4da5-952e-607442ebed79,,16/2/21 3:17,GIF,dogs,negative,15,scared
11192,4e7535a7-4547-4da5-952e-607442ebed79,,11/8/20 23:48,GIF,dogs,positive,65,love
11193,4e7535a7-4547-4da5-952e-607442ebed79,,13/9/20 8:55,GIF,dogs,positive,60,heart
11194,4e7535a7-4547-4da5-952e-607442ebed79,,17/2/21 9:12,GIF,dogs,neutral,35,peeking
11195,4e7535a7-4547-4da5-952e-607442ebed79,,14/5/21 8:46,GIF,dogs,negative,10,dislike
11196,4e7535a7-4547-4da5-952e-607442ebed79,,1/9/20 18:08,GIF,dogs,positive,65,love
11197,4e7535a7-4547-4da5-952e-607442ebed79,,13/8/20 8:34,GIF,dogs,positive,45,intrigued
11198,4e7535a7-4547-4da5-952e-607442ebed79,,2/8/20 18:10,GIF,dogs,neutral,20,indifferent
11199,4e7535a7-4547-4da5-952e-607442ebed79,,25/8/20 22:20,GIF,dogs,positive,50,like
11200,4e7535a7-4547-4da5-952e-607442ebed79,,21/6/20 22:45,GIF,dogs,positive,72,adore
11201,4e7535a7-4547-4da5-952e-607442ebed79,,4/6/21 23:08,GIF,dogs,positive,72,adore
11202,4e7535a7-4547-4da5-952e-607442ebed79,,8/9/20 5:31,GIF,dogs,neutral,20,indifferent
11203,4e7535a7-4547-4da5-952e-607442ebed79,,6/8/20 9:59,GIF,dogs,positive,70,cherish
11204,4e7535a7-4547-4da5-952e-607442ebed79,,23/3/21 10:50,GIF,dogs,neutral,35,peeking
11205,4e7535a7-4547-4da5-952e-607442ebed79,,19/9/20 6:38,GIF,dogs,positive,70,cherish
11206,4e7535a7-4547-4da5-952e-607442ebed79,,26/7/20 12:12,GIF,dogs,positive,70,want
11207,4e7535a7-4547-4da5-952e-607442ebed79,,9/9/20 2:42,GIF,dogs,neutral,35,peeking
11208,4e7535a7-4547-4da5-952e-607442ebed79,,16/7/20 5:27,GIF,dogs,positive,70,cherish
11209,5444a751-c58b-456a-9fc9-1e4f292f2920,,10/6/21 2:30,GIF,cooking,neutral,35,peeking
11210,5444a751-c58b-456a-9fc9-1e4f292f2920,,31/10/20 20:29,GIF,cooking,positive,65,love
11211,5444a751-c58b-456a-9fc9-1e4f292f2920,,19/11/20 10:24,GIF,cooking,positive,65,love
11212,5444a751-c58b-456a-9fc9-1e4f292f2920,,26/9/20 10:39,GIF,cooking,neutral,20,indifferent
11213,5444a751-c58b-456a-9fc9-1e4f292f2920,,12/2/21 21:45,GIF,cooking,positive,72,adore
11214,5444a751-c58b-456a-9fc9-1e4f292f2920,,7/5/21 17:44,GIF,cooking,negative,15,scared
11215,5444a751-c58b-456a-9fc9-1e4f292f2920,,21/9/20 14:45,GIF,cooking,neutral,35,peeking
11216,5444a751-c58b-456a-9fc9-1e4f292f2920,,7/8/20 5:39,GIF,cooking,negative,10,dislike
11217,5444a751-c58b-456a-9fc9-1e4f292f2920,,3/10/20 23:02,GIF,cooking,positive,65,love
11218,5444a751-c58b-456a-9fc9-1e4f292f2920,,4/7/20 12:28,GIF,cooking,positive,72,adore
11219,5444a751-c58b-456a-9fc9-1e4f292f2920,,1/6/21 3:59 AM,GIF,cooking,positive,45,intrigued
11220,5444a751-c58b-456a-9fc9-1e4f292f2920,,12/4/21 14:03,GIF,cooking,neutral,20,indifferent
11221,5444a751-c58b-456a-9fc9-1e4f292f2920,,26/2/21 13:49,GIF,cooking,positive,70,cherish
11222,5444a751-c58b-456a-9fc9-1e4f292f2920,,3/10/20 1:25,GIF,cooking,negative,10,dislike
11223,5444a751-c58b-456a-9fc9-1e4f292f2920,,11/6/21 14:40,GIF,cooking,positive,50,like
11224,5444a751-c58b-456a-9fc9-1e4f292f2920,,9/9/20 2:14,GIF,cooking,positive,72,adore
11225,5444a751-c58b-456a-9fc9-1e4f292f2920,,28/8/20 4:17,GIF,cooking,positive,70,cherish
11226,5444a751-c58b-456a-9fc9-1e4f292f2920,,29/12/20 17:48,GIF,cooking,positive,30,interested
11227,5444a751-c58b-456a-9fc9-1e4f292f2920,,13/12/20 15:04,GIF,cooking,negative,5,hate
11228,5444a751-c58b-456a-9fc9-1e4f292f2920,,17/5/21 6:13,GIF,cooking,positive,65,love
11229,5444a751-c58b-456a-9fc9-1e4f292f2920,,21/6/20 16:37,GIF,cooking,positive,75,super love
11230,5444a751-c58b-456a-9fc9-1e4f292f2920,,5/11/20 9:57,GIF,cooking,positive,70,want
11231,5444a751-c58b-456a-9fc9-1e4f292f2920,,18/10/20 6:06,GIF,cooking,positive,50,like
11232,5444a751-c58b-456a-9fc9-1e4f292f2920,,15/8/20 16:10,GIF,cooking,positive,65,love
11233,5444a751-c58b-456a-9fc9-1e4f292f2920,,30/9/20 13:40,GIF,cooking,positive,72,adore
11234,5444a751-c58b-456a-9fc9-1e4f292f2920,,7/3/21 6:12,GIF,cooking,negative,5,hate
11235,5444a751-c58b-456a-9fc9-1e4f292f2920,,29/4/21 3:40,GIF,cooking,neutral,35,peeking
11236,5444a751-c58b-456a-9fc9-1e4f292f2920,,16/8/20 20:23,GIF,cooking,positive,30,interested
11237,5444a751-c58b-456a-9fc9-1e4f292f2920,,18/7/20 15:48,GIF,cooking,positive,65,love
11238,5444a751-c58b-456a-9fc9-1e4f292f2920,,1/3/21 8:44 PM,GIF,cooking,positive,75,super love
11239,5444a751-c58b-456a-9fc9-1e4f292f2920,,23/10/20 4:10,GIF,cooking,negative,15,scared
11240,5444a751-c58b-456a-9fc9-1e4f292f2920,,6/2/21 10:36,GIF,cooking,positive,75,super love
11241,5444a751-c58b-456a-9fc9-1e4f292f2920,,6/7/20 23:11,GIF,cooking,positive,60,heart
11242,5444a751-c58b-456a-9fc9-1e4f292f2920,,19/5/21 21:45,GIF,cooking,positive,50,like
11243,5444a751-c58b-456a-9fc9-1e4f292f2920,,30/5/21 21:52,GIF,cooking,negative,12,worried
11244,5444a751-c58b-456a-9fc9-1e4f292f2920,,10/5/21 21:57,GIF,cooking,neutral,35,peeking
11245,4c598198-bd8b-4b86-8440-b8ecba62abe7,,4/6/21 23:46,photo,technology,positive,70,want
11246,4c598198-bd8b-4b86-8440-b8ecba62abe7,,18/5/21 17:28,photo,technology,positive,75,super love
11247,4c598198-bd8b-4b86-8440-b8ecba62abe7,,5/3/21 9:49,photo,technology,negative,0,disgust
11248,4c598198-bd8b-4b86-8440-b8ecba62abe7,,18/3/21 22:22,photo,technology,positive,50,like
11249,4c598198-bd8b-4b86-8440-b8ecba62abe7,,12/1/21 12:50,photo,technology,positive,75,super love
11250,4c598198-bd8b-4b86-8440-b8ecba62abe7,,30/6/20 21:14,photo,technology,positive,50,like
11251,4c598198-bd8b-4b86-8440-b8ecba62abe7,,15/10/20 21:30,photo,technology,positive,30,interested
11252,4c598198-bd8b-4b86-8440-b8ecba62abe7,,20/2/21 2:54,photo,technology,positive,30,interested
11253,4c598198-bd8b-4b86-8440-b8ecba62abe7,,2/12/20 10:32,photo,technology,positive,70,cherish
11254,4c598198-bd8b-4b86-8440-b8ecba62abe7,,19/11/20 0:11,photo,technology,negative,15,scared
11255,4c598198-bd8b-4b86-8440-b8ecba62abe7,,4/5/21 4:06,photo,technology,positive,65,love
11256,4c598198-bd8b-4b86-8440-b8ecba62abe7,,20/4/21 10:08,photo,technology,negative,0,disgust
11257,4c598198-bd8b-4b86-8440-b8ecba62abe7,,12/4/21 0:11,photo,technology,neutral,35,peeking
11258,4c598198-bd8b-4b86-8440-b8ecba62abe7,,29/4/21 13:04,photo,technology,negative,15,scared
11259,4c598198-bd8b-4b86-8440-b8ecba62abe7,,15/8/20 11:18,photo,technology,neutral,20,indifferent
11260,4c598198-bd8b-4b86-8440-b8ecba62abe7,,18/7/20 20:34,photo,technology,negative,12,worried
11261,4c598198-bd8b-4b86-8440-b8ecba62abe7,,11/3/21 2:33,photo,technology,negative,5,hate
11262,4c598198-bd8b-4b86-8440-b8ecba62abe7,,11/12/20 15:41,photo,technology,negative,0,disgust
11263,4c598198-bd8b-4b86-8440-b8ecba62abe7,,25/11/20 22:24,photo,technology,neutral,35,peeking
11264,4c598198-bd8b-4b86-8440-b8ecba62abe7,,27/7/20 7:22,photo,technology,neutral,20,indifferent
11265,4c598198-bd8b-4b86-8440-b8ecba62abe7,,17/4/21 19:59,photo,technology,positive,72,adore
11266,4c598198-bd8b-4b86-8440-b8ecba62abe7,,21/5/21 22:01,photo,technology,negative,0,disgust
11267,4c598198-bd8b-4b86-8440-b8ecba62abe7,,6/10/20 21:31,photo,technology,positive,72,adore
11268,4c598198-bd8b-4b86-8440-b8ecba62abe7,,30/9/20 19:16,photo,technology,positive,50,like
11269,4c598198-bd8b-4b86-8440-b8ecba62abe7,,3/9/20 5:47,photo,technology,negative,0,disgust
11270,4c598198-bd8b-4b86-8440-b8ecba62abe7,,30/11/20 22:10,photo,technology,negative,5,hate
11271,4c598198-bd8b-4b86-8440-b8ecba62abe7,,24/1/21 23:24,photo,technology,neutral,20,indifferent
11272,4c598198-bd8b-4b86-8440-b8ecba62abe7,,11/12/20 14:13,photo,technology,negative,12,worried
11273,4c598198-bd8b-4b86-8440-b8ecba62abe7,,14/3/21 21:41,photo,technology,negative,0,disgust
11274,4c598198-bd8b-4b86-8440-b8ecba62abe7,,13/7/20 18:35,photo,technology,positive,72,adore
11275,4c598198-bd8b-4b86-8440-b8ecba62abe7,,10/5/21 12:38,photo,technology,negative,5,hate
11276,4c598198-bd8b-4b86-8440-b8ecba62abe7,,19/10/20 8:57,photo,technology,positive,72,adore
11277,4c598198-bd8b-4b86-8440-b8ecba62abe7,,15/4/21 19:48,photo,technology,positive,65,love
11278,4c598198-bd8b-4b86-8440-b8ecba62abe7,,26/9/20 5:57,photo,technology,positive,60,heart
11279,4c598198-bd8b-4b86-8440-b8ecba62abe7,,10/9/20 11:47,photo,technology,neutral,35,peeking
11280,4c598198-bd8b-4b86-8440-b8ecba62abe7,,14/9/20 22:29,photo,technology,positive,60,heart
11281,4c598198-bd8b-4b86-8440-b8ecba62abe7,,17/11/20 4:52,photo,technology,negative,12,worried
11282,4c598198-bd8b-4b86-8440-b8ecba62abe7,,30/8/20 1:41,photo,technology,positive,30,interested
11283,4c598198-bd8b-4b86-8440-b8ecba62abe7,,7/1/21 7:11,photo,technology,positive,65,love
11284,4c598198-bd8b-4b86-8440-b8ecba62abe7,,18/8/20 0:28,photo,technology,positive,75,super love
11285,4c598198-bd8b-4b86-8440-b8ecba62abe7,,22/12/20 0:09,photo,technology,negative,0,disgust
11286,4c598198-bd8b-4b86-8440-b8ecba62abe7,,14/4/21 13:12,photo,technology,positive,45,intrigued
11287,4c598198-bd8b-4b86-8440-b8ecba62abe7,,24/9/20 5:39,photo,technology,positive,45,intrigued
11288,4c598198-bd8b-4b86-8440-b8ecba62abe7,,2/5/21 17:47,photo,technology,negative,0,disgust
11289,4c598198-bd8b-4b86-8440-b8ecba62abe7,,18/2/21 16:25,photo,technology,neutral,35,peeking
11290,4c598198-bd8b-4b86-8440-b8ecba62abe7,,19/1/21 18:06,photo,technology,positive,50,like
11291,4c598198-bd8b-4b86-8440-b8ecba62abe7,,1/9/20 22:51,photo,technology,positive,60,heart
11292,1157961e-120e-4b2d-8fb2-705433ed9918,,5/8/20 6:08,video,veganism,positive,60,heart
11293,1157961e-120e-4b2d-8fb2-705433ed9918,,29/3/21 4:34,video,veganism,positive,70,cherish
11294,1157961e-120e-4b2d-8fb2-705433ed9918,,27/1/21 12:36,video,veganism,positive,75,super love
11295,1157961e-120e-4b2d-8fb2-705433ed9918,,16/5/21 15:09,video,veganism,positive,45,intrigued
11296,1157961e-120e-4b2d-8fb2-705433ed9918,,7/11/20 15:04,video,veganism,positive,60,heart
11297,1157961e-120e-4b2d-8fb2-705433ed9918,,25/1/21 1:51,video,veganism,positive,75,super love
11298,1157961e-120e-4b2d-8fb2-705433ed9918,,16/4/21 5:54,video,veganism,positive,60,heart
11299,1157961e-120e-4b2d-8fb2-705433ed9918,,22/6/20 7:33,video,veganism,neutral,35,peeking
11300,1157961e-120e-4b2d-8fb2-705433ed9918,,25/5/21 10:08,video,veganism,positive,70,cherish
11301,1157961e-120e-4b2d-8fb2-705433ed9918,,17/10/20 6:50,video,veganism,positive,72,adore
11302,e0c5ae74-b379-4d34-a7ae-824daea8d682,,20/5/21 21:47,audio,soccer,negative,0,disgust
11303,e0c5ae74-b379-4d34-a7ae-824daea8d682,,15/5/21 12:00,audio,soccer,neutral,35,peeking
11304,e0c5ae74-b379-4d34-a7ae-824daea8d682,,29/9/20 18:05,audio,soccer,positive,65,love
11305,e0c5ae74-b379-4d34-a7ae-824daea8d682,,18/11/20 9:59,audio,soccer,positive,70,want
11306,e0c5ae74-b379-4d34-a7ae-824daea8d682,,5/8/20 10:37,audio,soccer,neutral,35,peeking
11307,e0c5ae74-b379-4d34-a7ae-824daea8d682,,25/11/20 1:45,audio,soccer,positive,60,heart
11308,e0c5ae74-b379-4d34-a7ae-824daea8d682,,5/7/20 21:37,audio,soccer,positive,65,love
11309,e0c5ae74-b379-4d34-a7ae-824daea8d682,,21/5/21 16:38,audio,soccer,negative,10,dislike
11310,e0c5ae74-b379-4d34-a7ae-824daea8d682,,9/6/21 13:28,audio,soccer,positive,45,intrigued
11311,e0c5ae74-b379-4d34-a7ae-824daea8d682,,28/5/21 3:14,audio,soccer,negative,10,dislike
11312,e0c5ae74-b379-4d34-a7ae-824daea8d682,,4/12/20 21:28,audio,soccer,negative,15,scared
11313,e0c5ae74-b379-4d34-a7ae-824daea8d682,,7/11/20 17:54,audio,soccer,positive,45,intrigued
11314,e0c5ae74-b379-4d34-a7ae-824daea8d682,,18/12/20 20:37,audio,soccer,negative,0,disgust
11315,e0c5ae74-b379-4d34-a7ae-824daea8d682,,7/8/20 9:43,audio,soccer,positive,75,super love
11316,e0c5ae74-b379-4d34-a7ae-824daea8d682,,1/3/21 6:50 PM,audio,soccer,positive,50,like
11317,e0c5ae74-b379-4d34-a7ae-824daea8d682,,15/6/21 19:54,audio,soccer,positive,72,adore
11318,e0c5ae74-b379-4d34-a7ae-824daea8d682,,8/3/21 2:21,audio,soccer,neutral,20,indifferent
11319,e0c5ae74-b379-4d34-a7ae-824daea8d682,,21/11/20 1:02,audio,soccer,positive,65,love
11320,e0c5ae74-b379-4d34-a7ae-824daea8d682,,14/4/21 1:38,audio,soccer,negative,5,hate
11321,e0c5ae74-b379-4d34-a7ae-824daea8d682,,25/6/20 8:04,audio,soccer,negative,5,hate
11322,e0c5ae74-b379-4d34-a7ae-824daea8d682,,28/7/20 16:00,audio,soccer,negative,0,disgust
11323,e0c5ae74-b379-4d34-a7ae-824daea8d682,,24/5/21 22:22,audio,soccer,neutral,35,peeking
11324,e0c5ae74-b379-4d34-a7ae-824daea8d682,,14/12/20 17:13,audio,soccer,positive,50,like
11325,e0c5ae74-b379-4d34-a7ae-824daea8d682,,15/12/20 1:12,audio,soccer,positive,65,love
11326,e0c5ae74-b379-4d34-a7ae-824daea8d682,,20/7/20 20:13,audio,soccer,positive,75,super love
11327,1f0ed2b8-8531-416f-b694-a40a63f378a0,,24/6/20 18:26,photo,animals,neutral,20,indifferent
11328,1f0ed2b8-8531-416f-b694-a40a63f378a0,,26/5/21 5:05,photo,animals,negative,15,scared
11329,1f0ed2b8-8531-416f-b694-a40a63f378a0,,4/12/20 14:35,photo,animals,positive,60,heart
11330,1f0ed2b8-8531-416f-b694-a40a63f378a0,,26/12/20 8:16,photo,animals,positive,65,love
11331,1f0ed2b8-8531-416f-b694-a40a63f378a0,,4/10/20 5:43,photo,animals,positive,75,super love
11332,1f0ed2b8-8531-416f-b694-a40a63f378a0,,17/9/20 15:22,photo,animals,positive,45,intrigued
11333,1f0ed2b8-8531-416f-b694-a40a63f378a0,,26/10/20 14:41,photo,animals,neutral,35,peeking
11334,1f0ed2b8-8531-416f-b694-a40a63f378a0,,18/10/20 11:22,photo,animals,positive,65,love
11335,1f0ed2b8-8531-416f-b694-a40a63f378a0,,13/12/20 21:51,photo,animals,positive,60,heart
11336,1f0ed2b8-8531-416f-b694-a40a63f378a0,,16/8/20 4:24,photo,animals,positive,72,adore
11337,1f0ed2b8-8531-416f-b694-a40a63f378a0,,23/7/20 3:50,photo,animals,negative,5,hate
11338,1f0ed2b8-8531-416f-b694-a40a63f378a0,,21/11/20 16:42,photo,animals,negative,0,disgust
11339,1f0ed2b8-8531-416f-b694-a40a63f378a0,,4/6/21 22:20,photo,animals,positive,45,intrigued
11340,1f0ed2b8-8531-416f-b694-a40a63f378a0,,22/9/20 22:05,photo,animals,positive,70,cherish
11341,1f0ed2b8-8531-416f-b694-a40a63f378a0,,22/4/21 12:57,photo,animals,negative,10,dislike
11342,1f0ed2b8-8531-416f-b694-a40a63f378a0,,25/8/20 19:07,photo,animals,negative,5,hate
11343,1f0ed2b8-8531-416f-b694-a40a63f378a0,,29/7/20 9:57,photo,animals,positive,70,want
11344,1f0ed2b8-8531-416f-b694-a40a63f378a0,,30/5/21 10:36,photo,animals,negative,15,scared
11345,1f0ed2b8-8531-416f-b694-a40a63f378a0,,15/1/21 15:02,photo,animals,positive,50,like
11346,1f0ed2b8-8531-416f-b694-a40a63f378a0,,9/12/20 3:39,photo,animals,positive,65,love
11347,1f0ed2b8-8531-416f-b694-a40a63f378a0,,25/12/20 12:50,photo,animals,positive,70,want
11348,1f0ed2b8-8531-416f-b694-a40a63f378a0,,27/3/21 2:21,photo,animals,negative,15,scared
11349,1f0ed2b8-8531-416f-b694-a40a63f378a0,,12/3/21 23:14,photo,animals,negative,12,worried
11350,1f0ed2b8-8531-416f-b694-a40a63f378a0,,26/3/21 14:59,photo,animals,positive,70,cherish
11351,1f0ed2b8-8531-416f-b694-a40a63f378a0,,21/10/20 23:41,photo,animals,negative,15,scared
11352,1f0ed2b8-8531-416f-b694-a40a63f378a0,,5/11/20 10:04,photo,animals,positive,70,cherish
11353,1f0ed2b8-8531-416f-b694-a40a63f378a0,,26/9/20 19:41,photo,animals,negative,12,worried
11354,1f0ed2b8-8531-416f-b694-a40a63f378a0,,1/3/21 4:33 AM,photo,animals,positive,65,love
11355,1f0ed2b8-8531-416f-b694-a40a63f378a0,,28/2/21 17:05,photo,animals,positive,70,cherish
11356,65304022-f925-48f0-9dfc-436578f22c77,,21/2/21 14:41,audio,soccer,negative,0,disgust
11357,65304022-f925-48f0-9dfc-436578f22c77,,23/8/20 12:20,audio,soccer,negative,0,disgust
11358,65304022-f925-48f0-9dfc-436578f22c77,,26/9/20 23:58,audio,soccer,positive,65,love
11359,65304022-f925-48f0-9dfc-436578f22c77,,4/3/21 6:18,audio,soccer,positive,72,adore
11360,65304022-f925-48f0-9dfc-436578f22c77,,28/7/20 13:07,audio,soccer,positive,70,want
11361,65304022-f925-48f0-9dfc-436578f22c77,,8/10/20 5:31,audio,soccer,negative,12,worried
11362,65304022-f925-48f0-9dfc-436578f22c77,,3/5/21 10:48,audio,soccer,positive,50,like
11363,65304022-f925-48f0-9dfc-436578f22c77,,5/1/21 21:46,audio,soccer,negative,0,disgust
11364,65304022-f925-48f0-9dfc-436578f22c77,,16/1/21 16:14,audio,soccer,negative,15,scared
11365,65304022-f925-48f0-9dfc-436578f22c77,,19/10/20 0:10,audio,soccer,negative,12,worried
11366,65304022-f925-48f0-9dfc-436578f22c77,,15/3/21 11:08,audio,soccer,positive,70,cherish
11367,65304022-f925-48f0-9dfc-436578f22c77,,20/8/20 23:35,audio,soccer,neutral,20,indifferent
11368,65304022-f925-48f0-9dfc-436578f22c77,,10/1/21 23:37,audio,soccer,neutral,35,peeking
11369,65304022-f925-48f0-9dfc-436578f22c77,,1/1/21 12:41 AM,audio,soccer,positive,60,heart
11370,65304022-f925-48f0-9dfc-436578f22c77,,26/10/20 11:45,audio,soccer,positive,70,want
11371,65304022-f925-48f0-9dfc-436578f22c77,,15/7/20 12:02,audio,soccer,positive,75,super love
11372,65304022-f925-48f0-9dfc-436578f22c77,,29/7/20 8:44,audio,soccer,positive,70,cherish
11373,65304022-f925-48f0-9dfc-436578f22c77,,21/11/20 23:49,audio,soccer,positive,70,cherish
11374,65304022-f925-48f0-9dfc-436578f22c77,,21/1/21 8:46,audio,soccer,positive,70,want
11375,65304022-f925-48f0-9dfc-436578f22c77,,10/12/20 16:21,audio,soccer,negative,0,disgust
11376,65304022-f925-48f0-9dfc-436578f22c77,,20/9/20 22:43,audio,soccer,negative,10,dislike
11377,65304022-f925-48f0-9dfc-436578f22c77,,23/12/20 14:29,audio,soccer,positive,72,adore
11378,65304022-f925-48f0-9dfc-436578f22c77,,16/2/21 21:39,audio,soccer,positive,30,interested
11379,65304022-f925-48f0-9dfc-436578f22c77,,28/7/20 8:01,audio,soccer,positive,60,heart
11380,65304022-f925-48f0-9dfc-436578f22c77,,17/12/20 11:44,audio,soccer,positive,75,super love
11381,65304022-f925-48f0-9dfc-436578f22c77,,12/8/20 18:05,audio,soccer,positive,70,cherish
11382,65304022-f925-48f0-9dfc-436578f22c77,,30/10/20 12:12,audio,soccer,positive,60,heart
11383,65304022-f925-48f0-9dfc-436578f22c77,,26/2/21 9:50,audio,soccer,positive,72,adore
11384,65304022-f925-48f0-9dfc-436578f22c77,,8/10/20 9:51,audio,soccer,positive,70,want
11385,65304022-f925-48f0-9dfc-436578f22c77,,26/5/21 3:07,audio,soccer,negative,0,disgust
11386,65304022-f925-48f0-9dfc-436578f22c77,,24/7/20 18:57,audio,soccer,positive,60,heart
11387,65304022-f925-48f0-9dfc-436578f22c77,,29/11/20 13:04,audio,soccer,negative,12,worried
